Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
985,2011-10-03,33.175113677978516,33.44773956039123,32.783215560873835,33.37958366755663,7517061
986,2011-10-04,32.66395950317383,33.41367937085058,32.578764011140656,32.98770191068474,2740436
987,2011-10-05,32.68098449707031,33.072882661313905,32.544670383930445,32.73210084507614,3503641
988,2011-10-07,33.14103698730469,33.68628879180163,32.88545063727321,33.02176474393469,4435678
989,2011-10-10,33.413665771484375,33.5329403362163,32.919532581019396,32.919532581019396,8326437
990,2011-10-11,33.63517761230469,33.75444987399389,33.22623754058499,33.56701939296818,5044978
991,2011-10-12,33.771480560302734,34.010027332112664,33.4306987974102,33.97595054246795,4905765
992,2011-10-13,33.856689453125,34.04411995940151,33.49886799770169,33.771493978551604,3531871
993,2011-10-14,33.70332717895508,34.09522531102633,33.58405262863371,33.65220852407117,5039179
994,2011-10-17,33.34551239013672,33.8055688191027,33.158081907555214,33.66925469037303,1605713
995,2011-10-18,33.44773864746094,33.635169080946056,33.055838229978555,33.055838229978555,2025955
996,2011-10-19,34.0611457824707,34.24857621317193,33.54997314114421,33.737401260771215,5145909
997,2011-10-20,33.73740768432617,34.04411271416281,33.635174985455286,33.771486791332904,2881549
998,2011-10-21,33.73740768432617,34.11226861710161,33.481821314999635,33.65221222788399,2127672
999,2011-10-24,34.333778381347656,34.50416929517917,34.11226880672189,34.16338746751615,3334756
1000,2011-10-25,35.4072380065918,35.69690346647604,34.28265758320088,34.350813482269366,7605862
1001,2011-10-28,35.782100677490234,36.80444614701,35.18573248693704,35.952491589076864,8504582
1002,2011-10-31,35.730979919433594,35.98656627180684,35.236846767060214,35.78209857655295,4561310
1003,2011-11-01,35.32204818725586,35.83322097839025,35.100540902194254,35.52651822813958,2155435
1004,2011-11-02,35.13461685180664,35.424282350873135,34.89607001726209,35.100540053200184,2429706
1005,2011-11-03,35.475399017333984,35.62875039010322,35.117577606822536,35.27093129066663,2676760
1006,2011-11-04,35.390201568603516,35.78210206711732,35.23685020443495,35.78210206711732,2070811
1007,2011-11-08,35.390201568603516,35.44132023070952,35.23685020443495,35.390201568603516,923114
1008,2011-11-09,35.287967681884766,35.66282863832908,35.23685132922182,35.44132136202323,3342820
1009,2011-11-11,35.93545150756836,36.037686515232735,35.100536515279366,35.270927424361794,7747315
1010,2011-11-14,35.9013786315918,36.463670115787785,35.628752667533895,36.054730014163425,8136060
1011,2011-11-15,35.30500411987305,36.00360730735389,35.185731870496795,35.45835547539942,2602442
1012,2011-11-16,35.509464263916016,35.90136232033202,34.99829168020438,34.99829168020438,5559879
1013,2011-11-17,35.151641845703125,35.901361148460154,35.032367322300786,35.27091636910547,4564324
1014,2011-11-18,34.40193176269531,35.270925821745884,33.5158981512958,35.10053492040556,6971425
1015,2011-11-21,33.75444030761719,34.418966580290274,33.532933090775614,33.90779163551321,5725408
1016,2011-11-22,33.36255645751953,33.907806112960614,33.0899304742614,33.907806112960614,5742603
1017,2011-11-23,32.39131164550781,33.294384639334666,32.084609005233986,33.17511010640924,4916261
1018,2011-11-24,32.47651290893555,32.88545060638693,32.25500566354611,32.680982913198484,10127464
1019,2011-11-25,32.85137176513672,33.1239976501339,32.306119995142346,32.595785431278294,7728058
1020,2011-11-28,33.08992004394531,33.31142728554118,32.78321735387805,33.08992004394531,5436096
1021,2011-11-29,32.44243621826172,33.32846751369753,32.37427800924208,33.19215571780725,5379923
1022,2011-11-30,33.771480560302734,34.04410643283161,32.47650939909625,32.52762805017468,13613461
1023,2011-12-01,34.07819366455078,34.75975735295581,33.90780043137473,34.07819366455078,4222484
1024,2011-12-02,35.236854553222656,35.44132460473208,34.04411797859274,34.09523433593258,5707744
1025,2011-12-05,34.981266021728516,35.25389197017327,34.70864007328375,34.82791464793924,2957969
1026,2011-12-07,35.151641845703125,35.62873531716472,34.70862515873228,34.77678103878767,5975381
1027,2011-12-08,33.87372589111328,35.236853358768954,33.737411757702745,35.083501980872676,5809203
1028,2011-12-09,33.58406066894531,33.65221658069989,33.08992741988093,33.24327879909747,4296964
1029,2011-12-12,32.919525146484375,33.873714515621884,32.612822493688896,33.737400427988426,8160604
1030,2011-12-13,33.771480560302734,34.04410643283161,32.57874439017886,32.85137026270773,3981949
1031,2011-12-14,32.83434295654297,33.90780498552752,32.71506837062242,33.72037679490251,5776327
1032,2011-12-15,33.856689453125,34.197471351418606,32.3402104679335,32.35725002506321,12973287
1033,2011-12-16,33.43070602416992,34.52120743894632,32.91953326933023,33.82260421178379,12589918
1034,2011-12-19,33.788516998291016,34.02706374812762,32.800248590290764,32.91952312074608,4820722
1035,2011-12-20,33.2432746887207,33.89076154801785,32.97064876433637,33.89076154801785,6670657
1036,2011-12-21,33.36255645751953,33.686298801543174,33.055851359700945,33.567024211656744,10259801
1037,2011-12-22,34.29969787597656,34.41897243522644,33.22623377595138,33.31142922939427,3456402
1038,2011-12-23,34.504173278808594,34.74272012349885,33.924842256035895,34.24858687855297,3249611
1039,2011-12-26,34.367862701416016,34.4530581769831,34.14635538937168,34.28266722584893,1273482
1040,2011-12-27,33.72037124633789,34.35081625240523,33.106963483105694,34.33377900957009,4187065
1041,2011-12-28,34.1463508605957,34.40193725339893,33.53294305565298,33.80556900352473,3375709
1042,2011-12-29,34.07819366455078,34.248584586652036,33.805567726973806,34.07819366455078,2924882
1043,2011-12-30,34.11227798461914,34.35082486594928,33.85669154510643,34.07820117932929,2087779
1044,2012-01-02,34.07819366455078,34.163389125601405,33.584058141597296,33.95891909464998,1861469
1045,2012-01-03,34.38490295410156,34.538254351008455,34.07820016028777,34.19747244184859,3372939
1046,2012-01-04,34.58935546875,34.86197900885197,33.856673349272306,34.350806404549694,3739279
1047,2012-01-05,34.52119827270508,34.84494278033441,34.29969106218681,34.57231692126061,5389056
1048,2012-01-06,33.99300765991211,34.52121781650736,33.686302528163594,34.487141009252255,7340405
1049,2012-01-09,34.55528259277344,34.691594387368916,33.771483996163255,33.771483996163255,2368495
1050,2012-01-10,34.96421813964844,35.20276492107292,34.43600592366073,34.43600592366073,3215986
1051,2012-01-11,34.1463508605957,34.99830550327312,34.04411584125943,34.99830550327312,4377469
1052,2012-01-12,34.265625,34.55529051879973,33.89076632334301,34.55529051879973,4082544
1053,2012-01-13,34.74271774291992,34.827913203834186,34.248584531832165,34.282661329552994,5766505
1054,2012-01-16,34.12931823730469,34.74272616683259,33.99300639122086,34.350825564959734,4899595
1055,2012-01-17,34.24857711791992,34.50416344533502,34.11226302332063,34.24857711791992,10428799
1056,2012-01-18,33.771480560302734,34.50416273716623,33.49885468777386,34.367848645364674,6295415
1057,2012-01-19,34.0611457824707,34.487122983576114,33.771480361289335,33.924831691472434,8276461
1058,2012-01-20,34.57231903076172,34.82790535591214,34.044106829902674,34.0781859310191,6881600
1059,2012-01-23,34.41897201538086,35.18573108701389,34.2996974575859,34.75975382499554,18551268
1060,2012-01-24,34.265625,34.58936963080264,34.09523406213546,34.35082046893228,10219894
1061,2012-01-25,34.367862701416016,34.58937232453554,33.92484576625216,34.4530581769831,13171474
1062,2012-01-27,35.151641845703125,35.76504938834938,34.47007842300149,34.58935294640383,9816649
1063,2012-01-30,34.6745491027832,35.270917110177336,34.50415824352773,34.759744532410934,4243234
1064,2012-01-31,35.475399017333984,35.71394585398333,34.623444378532845,34.759758507385946,10322025
1065,2012-02-01,35.08349609375,35.577629255643075,34.9812610886162,35.577629255643075,10757718
1066,2012-02-02,35.81618118286133,36.13992348619294,34.98126609182458,35.16869657619811,11556658
1067,2012-02-03,36.44662094116211,36.906677278539576,35.90136915694247,35.96952505220133,11926606
1068,2012-02-06,37.14523696899414,37.31562792185971,36.24216353216152,36.70222002932863,9084488
1069,2012-02-07,36.7192497253418,37.571204260864846,36.41254701698333,37.31561790020793,6079363
1070,2012-02-08,36.70220947265625,37.74159444839249,36.173997208487876,37.00891448624169,11508450
1071,2012-02-09,37.07707595825195,37.656404656220374,36.77037089856876,37.503053281916216,11499785
1072,2012-02-10,36.58293151855469,37.23041592775029,36.12287522549653,36.599968757422324,8590813
1073,2012-02-13,37.64729309082031,37.93913343853583,36.51426900873736,36.51426900873736,15608851
1074,2012-02-14,37.561458587646484,37.853298940173616,37.338288196956384,37.595793568565,5735198
1075,2012-02-15,38.00780487060547,38.831823525603824,37.52712906817664,37.59579670731977,15930040
1076,2012-02-16,38.00780487060547,38.539983148711855,37.50996157628413,37.87046959231922,3862429
1077,2012-02-17,38.35114669799805,38.969160128141425,38.11080878861647,38.454149324426446,8544515
1078,2012-02-21,37.95630645751953,38.45414977458657,37.85330382988534,38.2996469973488,6934289
1079,2012-02-22,37.75029373168945,38.694480029371014,37.6644586137184,37.88763131749909,5872252
1080,2012-02-23,38.677310943603516,39.17515647002726,37.63012441032281,37.63012441032281,18016976
1081,2012-02-24,39.24382781982422,39.5528380049045,38.72881938225556,38.814654509921475,10958004
1082,2012-02-27,38.29964065551758,39.48416485610417,38.145137903863095,39.48416485610417,11266052
1083,2012-02-28,38.385475158691406,38.934818525561,38.02496719167992,38.454142788496775,9416477
1084,2012-02-29,38.797481536865234,39.10648702143129,38.454141074713384,38.539976190251345,7991077
1085,2012-03-01,38.62581253051758,39.00348798223037,38.282472057479254,38.40264215441331,2777389
1086,2012-03-02,38.539981842041016,38.79748722641741,38.21380882084963,38.57431682466195,3172662
1087,2012-03-05,37.87046813964844,38.57431665282723,37.47562515497406,38.41981156014816,3649302
1088,2012-03-06,38.12797164916992,38.385477019744734,37.630128398410626,37.87046627859511,4557989
1089,2012-03-07,37.28677749633789,37.87045570769823,36.668764313780905,37.76745312253438,15488701
1090,2012-03-09,37.8189582824707,38.024963480206054,37.458452679073446,37.458452679073446,3852720
1091,2012-03-12,38.059303283691406,38.40264377118454,37.71596279619827,38.11080342544469,5124092
1092,2012-03-13,38.23097229003906,38.50564280840211,37.767461715554816,38.23097229003906,9731037
1093,2012-03-14,38.6601448059082,38.934815302391435,38.29963686874092,38.539974717376964,4398722
1094,2012-03-15,37.88762664794922,38.90048044949075,37.681621458837654,38.55714001992234,4513645
1095,2012-03-16,37.01211166381836,38.45414114168216,36.82327394362067,37.939130447557474,3682825
1096,2012-03-19,37.02928161621094,37.235284510510326,36.18809556376836,37.14944938911224,3294232
1097,2012-03-20,36.891944885253906,37.3554554829835,36.56577188202003,37.029282479749625,3413743
1098,2012-03-21,37.33828353881836,37.56145390166684,36.634435145211405,36.87477299637741,3430274
1099,2012-03-22,36.47993850708008,37.32112229103013,36.15376315978609,37.08078439967681,3948023
1100,2012-03-23,36.977779388427734,37.14944963234791,36.29109841274702,36.60010392043266,3647743
1101,2012-03-26,36.37693786621094,36.90911615141679,36.136599961790324,36.73744588705535,4778733
1102,2012-03-27,36.30826187133789,36.78893756957189,35.98208658136505,36.73743743348484,5834802
1103,2012-03-28,36.4627685546875,36.70310642981823,36.13659555783675,36.479936044716844,4875221
1104,2012-03-29,36.325439453125,36.5657797128565,36.050768862164276,36.462777077032605,12199593
1105,2012-03-30,37.132286071777344,37.54429656352794,36.32543490859718,36.32543490859718,8544753
1106,2012-04-02,37.28677749633789,37.544282795034455,36.96060225524803,37.11510729720684,8676278
1107,2012-04-03,37.80180358886719,37.93913887309596,37.252457795097996,37.475628214076515,3566758
1108,2012-04-04,38.059303283691406,38.21380603737798,37.509957572331714,37.78463042801156,3850338
1109,2012-04-09,37.66446304321289,38.05930602937083,37.26962238548182,37.80180064517399,4475284
1110,2012-04-10,37.90479278564453,38.21380057729255,37.45845207841912,37.66445494442476,4598397
1111,2012-04-11,38.35114669799805,38.454149324426446,37.4412952094724,37.4412952094724,4023851
1112,2012-04-12,38.36830520629883,39.07215127715778,38.14513484164986,38.333970229386765,5102969
1113,2012-04-13,38.45413589477539,38.90047890113377,37.95629275740213,38.45413589477539,6602489
1114,2012-04-16,38.402645111083984,38.71165062923858,38.196639880029736,38.43697776397517,4350870
1115,2012-04-17,39.00349426269531,39.106494558450954,38.110807957681885,38.16230810555971,9477019
1116,2012-04-18,39.08932113647461,39.569996843206404,38.866148443156895,39.03781867105061,4441325
1117,2012-04-19,39.363990783691406,39.48416087197846,38.900482575497975,38.96915019947925,2496045
1118,2012-04-20,39.08932113647461,39.60433182015574,38.90048342010623,39.209491227370805,2778756
1119,2012-04-23,38.02496337890625,39.31249004025616,37.83612566955632,38.9519821093929,3854809
1120,2012-04-24,37.767459869384766,38.28247055878038,37.509954524686954,38.145135306312156,3169871
1121,2012-04-25,37.23527526855469,37.921956069302226,36.97776996827436,37.69878574042972,3380361
1122,2012-04-26,37.1151123046875,38.04213103938103,36.823271995419894,37.544287860418436,4377198
1123,2012-04-27,37.1666145324707,37.7674603443214,36.99494430051336,37.14944704358966,1965594
1124,2012-04-30,38.19664764404297,38.47132056513756,37.11512578224037,37.11512578224037,3199398
1125,2012-05-02,37.630123138427734,38.40263914216899,37.458452915374124,38.04213120807112,3811572
1126,2012-05-03,37.303958892822266,37.595799289760635,37.13228861895901,37.424129015897385,1452253
1127,2012-05-04,36.651607513427734,37.28678836676082,36.42843479243895,37.1151181175818,5666533
1128,2012-05-07,36.325439453125,36.737449996420565,35.43275537564816,36.53144472477278,4565509
1129,2012-05-08,36.30826187133789,36.78893756957189,36.06792169379444,36.32542703108261,2959419
1130,2012-05-09,35.793251037597656,36.47993193397927,35.62158081350225,36.067921533409155,2412310
1131,2012-05-10,35.192405700683594,36.170924593411975,35.020735474405654,35.75891651603021,3946438
1132,2012-05-11,34.79756546020508,35.36407864756067,34.402724840760854,35.192408408075934,3389145
1133,2012-05-14,34.76323318481445,34.9520685875458,34.40272521231763,34.67739806414505,2233766
1134,2012-05-15,35.32975387573242,35.48425667022215,34.368399791179094,34.71174036934619,3494080
1135,2012-05-16,35.896244049072266,36.153749333133305,34.67738756725744,35.12372819688914,4435353
1136,2012-05-17,35.964927673339844,36.668776183294874,35.655919817823886,36.0507628006898,4208594
1137,2012-05-18,36.08510208129883,36.44561014805829,35.20958315586221,35.65592636573453,4935351
1138,2012-05-21,35.69024658203125,36.359759955512146,35.44990874647738,36.01641952517053,1491370
1139,2012-05-22,35.60441589355469,35.8962538985113,35.398410678410464,35.827586269605426,2362045
1140,2012-05-23,35.5700798034668,36.03359035884515,35.106571576514966,35.67308240782049,3087547
1141,2012-05-24,36.17092514038086,36.32542788068207,35.17523874428284,35.84475217120575,2135683
1142,2012-05-25,35.74175262451172,36.05076045996423,35.621584851080215,35.879090216410624,1446600
1143,2012-05-28,36.53144073486328,36.85761610075242,35.53575413030996,35.53575413030996,890739
1144,2012-05-29,36.85761260986328,37.1666181258918,36.32543204523027,36.97778038679581,5201353
1145,2012-05-30,36.42843246459961,36.960610668732826,36.20526208629857,36.82327540953628,4048557
1146,2012-05-31,36.44559860229492,36.737438927796155,36.067923160872915,36.10225813861184,8033660
1147,2012-06-01,35.587257385253906,36.35977364436207,35.364086952882424,36.22243835189149,3787828
1148,2012-06-04,35.724586486816406,35.86192408391419,35.05507297729841,35.36408082444834,3267896
1149,2012-06-05,36.37693786621094,36.80611352711453,35.87909456524817,36.016429845366524,12393979
1150,2012-06-06,37.64729309082031,38.14513866379699,36.39410123435728,36.39410123435728,9494285
1151,2012-06-07,37.09795379638672,38.02497275546654,36.90911604047137,37.64729724363585,4231838
1152,2012-06-08,36.73744201660156,37.252452755427186,36.30826640091354,37.01211487632724,3997879
1153,2012-06-11,36.823280334472656,37.25245598739532,36.73744520388812,37.08078572622625,2205393
1154,2012-06-12,36.960609436035156,37.13227966851866,36.411263760717304,36.703104087309896,3376544
1155,2012-06-13,36.94344711303711,37.166617501036065,36.61727178352471,36.90911213253263,2496726
1156,2012-06-14,36.29109191894531,37.1151103393712,36.05075408614762,36.75460242596152,6671985
1157,2012-06-15,36.411258697509766,36.65159885230715,36.20525584423144,36.46276115714902,10286920
1158,2012-06-18,36.75461196899414,36.909114735306154,36.29110134163122,36.5657742197564,3027005
1159,2012-06-19,37.33828353881836,37.73312412798919,36.60010016857635,36.75460523500764,9746993
1160,2012-06-20,37.218116760253906,37.73312748504059,37.080781498348124,37.20095159883569,8882639
1161,2012-06-21,37.68162155151367,37.73312168470507,36.70310039346657,36.909105583084795,4083003
1162,2012-06-22,37.78462219238281,38.007792529239914,37.33827919024241,37.424114293406866,7332263
1163,2012-06-25,37.02928161621094,37.921965481695,36.82327639348486,37.64729262753579,5097127
1164,2012-06-26,37.71596145629883,37.76746159622252,36.84044277860972,36.84044277860972,1992235
1165,2012-06-27,37.698795318603516,38.248138701718155,37.458457442964196,37.76746295043951,5727518
1166,2012-06-28,37.66446304321289,38.04213853807233,37.32112253095044,37.767465662576996,3083553
1167,2012-06-29,38.986328125,39.34683615794994,37.87047136918124,37.887638861879246,7486892
1168,2012-07-02,38.6601448059082,39.12365534346993,38.55714220551378,39.00348525493869,2634447
1169,2012-07-03,38.333980560302734,38.969161505370266,38.145145121675135,38.900493861466856,4091332
1170,2012-07-04,38.797481536865234,38.93481679035536,38.213803216892394,38.385473447968316,3061761
1171,2012-07-05,39.24382781982422,39.41549807515606,38.625816763371084,38.797487018702924,2830305
1172,2012-07-06,38.797481536865234,39.31249223009301,38.471308563506284,39.140821999017085,3797719
1173,2012-07-09,38.72881317138672,38.797480796821986,38.48847531815006,38.74598065985216,2397364
1174,2012-07-10,38.848976135253906,39.05498131454088,38.368300488152556,38.4198006187612,3199920
1175,2012-07-11,39.0206413269043,39.3124815719824,38.694468441974934,38.694468441974934,2903254
1176,2012-07-12,38.60865020751953,39.00349320140469,38.488482422932066,39.00349320140469,2728401
1177,2012-07-13,38.4713134765625,38.79748649157603,38.36831085907748,38.66015122054723,1672753
1178,2012-07-16,38.677310943603516,38.86614866103047,38.145135096890954,38.368305463033224,3148848
1179,2012-07-17,38.539981842041016,38.814654717727876,38.419811731294615,38.72881958960241,2407572
1180,2012-07-18,38.17947006225586,38.64298063966264,38.02496731259581,38.48847789000259,2516255
1181,2012-07-19,38.45413589477539,38.728808693182565,38.28246568682418,38.43696840829503,2171498
1182,2012-07-20,38.19664764404297,38.62582335561976,38.04214485356078,38.21381513819149,1581366
1183,2012-07-23,37.527122497558594,38.11080082071944,37.44128738155181,37.99063072693932,2728477
1184,2012-07-24,38.09363555908203,38.57431363388013,37.389787100988634,37.47562222201401,8366909
1185,2012-07-25,38.02496337890625,38.248133735503,37.269614869932916,37.990628403233025,6131518
1186,2012-07-26,38.36830520629883,38.62581054785986,37.83612703472075,38.09363237628177,10181302
1187,2012-07-27,39.2609977722168,39.48416817353201,38.48848162061153,38.90048976911563,4785341
1188,2012-07-30,40.56568145751953,40.68585154315428,39.14081955975749,39.29532462083827,10354713
1189,2012-07-31,40.840362548828125,41.441208407606304,40.56568736213175,40.58285718078033,13034800
1190,2012-08-01,40.85751724243164,41.02918744381285,40.376841609934715,40.68584704105044,5116745
1191,2012-08-02,40.548526763916016,40.94336744132306,40.47985679530002,40.548526763916016,5172210
1192,2012-08-03,40.6171875,40.874692868020084,40.067846440373245,40.29101682795329,3992386
1193,2012-08-06,41.355369567871094,41.57853993541644,40.72018878573973,40.84035887806507,3989076
1194,2012-08-07,40.70302963256836,41.49271569127545,40.44552422020057,41.28671043001037,5499481
1195,2012-08-08,40.840362548828125,40.960527995101,40.61718750437061,40.77169258794067,5783459
1196,2012-08-09,40.87469482421875,41.28670529551043,40.63435926334332,40.89186464368721,4304923
1197,2012-08-10,41.046363830566406,41.733049480805136,40.58285788551421,40.84036325803366,4906011
1198,2012-08-13,41.166526794433594,41.28669687880026,40.5485158703375,40.85752133238555,2775124
1199,2012-08-14,41.21803665161133,41.509877023386494,40.737360857610135,40.737360857610135,3520379
1200,2012-08-16,41.23518753051758,42.059203464135294,40.77167711259146,41.200852563106075,3368688
1201,2012-08-17,40.39401626586914,41.54420781695792,39.913340520342686,41.32103743405492,4100386
1202,2012-08-21,41.046363830566406,41.28670404099264,40.01634234048859,40.188012588834894,2904667
1203,2012-08-22,40.840362548828125,41.06353293643219,40.58285718078033,40.703022627053215,1988035
1204,2012-08-23,40.32533645629883,40.94334724152529,40.10216149682937,40.94334724152529,4652302
1205,2012-08-24,40.20518493652344,40.634360584382584,39.89617940143561,40.17084995332394,5080546
1206,2012-08-27,40.6171875,40.75452742176013,40.08501160216654,40.10217676395983,1296282
1207,2012-08-28,41.71587371826172,42.230884389922906,40.58285210334826,40.68585237493935,4356311
1208,2012-08-29,40.87469482421875,42.196556708021426,40.61718944387486,41.8875511829795,6345767
1209,2012-08-30,41.80171203613281,42.23088762876553,40.582855215797196,40.84036057137682,9698034
1210,2012-08-31,41.01203918457031,41.78455540908492,40.78886410533831,41.78455540908492,6414695
1211,2012-09-03,41.7330436706543,41.88754407854402,41.21802834046324,41.235198157019575,3891463
1212,2012-09-04,42.557064056396484,42.81456941871969,41.544207768517204,41.544207768517204,8607402
1213,2012-09-05,42.577884674072266,43.18514855681001,42.42172922158689,42.68198517133164,5181748
1214,2012-09-06,42.02267837524414,42.56053888263116,41.39806116286873,42.56053888263116,2059057
1215,2012-09-07,42.30027770996094,42.62993714613674,42.16147547084354,42.50848342193531,1292419
1216,2012-09-10,42.31763458251953,42.68199107996292,41.987975117901634,42.10942885258176,2343064
1217,2012-09-11,41.97062683105469,42.300281590878726,41.71037084385819,42.07472734329449,1345773
1218,2012-09-12,42.12677001953125,42.30027397977696,41.69301011891698,42.16147175289962,2846913
1219,2012-09-13,42.04002380371094,42.54318724005302,41.81446956578395,41.883873042036925,2572173
1220,2012-09-14,41.640960693359375,42.62993422758259,41.25925103197193,42.33497654802882,13519349
1221,2012-09-17,40.808143615722656,42.022671391353924,40.582589398710404,41.91856618662772,12665195
1222,2012-09-18,40.82549285888672,41.571558993063206,40.59993863784682,40.84284607994913,8408810
1223,2012-09-20,40.51317596435547,41.016339230284245,40.252920076446486,40.252920076446486,6301939
1224,2012-09-21,41.72770309448242,41.98795898022853,40.686679551498,40.686679551498,8707245
1225,2012-09-24,40.98164749145508,42.16147352952283,40.77344178906752,41.71036509651339,7593484
1226,2012-09-25,40.738746643066406,41.38071236817377,40.11413414147914,41.2245568894784,11733607
1227,2012-09-26,40.599945068359375,40.929604548198306,40.357037587783616,40.599945068359375,9302273
1228,2012-09-27,40.51317596435547,41.068389466547,40.270268586335675,40.634629653365366,12478679
1229,2012-09-28,41.814476013183594,41.88387950013793,40.773451948453584,40.773451948453584,8847242
1230,2012-10-01,41.6583137512207,41.98797320078679,41.224553794737304,41.6583137512207,5138030
1231,2012-10-03,40.82549285888672,41.987970406211055,40.70403913783556,41.640962464119994,12133968
1232,2012-10-04,40.94695281982422,41.29396081479566,40.42644082736706,41.05105333567679,7257841
1233,2012-10-05,41.016357421875,41.32866368456094,40.946953938346,41.20720994168382,11584935
1234,2012-10-08,41.18984603881836,41.45010194494508,40.61727928006315,40.94693864379521,6807880
1235,2012-10-09,41.710365295410156,41.81446579380217,40.894895702684806,41.32865562364548,5205666
1236,2012-10-10,41.45011520385742,41.866521962901544,40.946951741757445,41.57156423362215,7436554
1237,2012-10-11,41.34600067138672,41.84916402015431,41.15514820480368,41.64095833422993,5476615
1238,2012-10-12,41.62361526489258,41.7797660198098,39.905924014627004,41.29395582685079,2847441
1239,2012-10-15,41.241905212402344,41.970622848728546,41.10310297372034,41.502161174904806,7208908
1240,2012-10-16,41.155155181884766,41.536864886358494,41.033701452289016,41.328659165136756,4006297
1241,2012-10-17,41.5542106628418,41.6409626487492,41.12045073330475,41.43275694125213,2639928
1242,2012-10-18,41.84916687011719,41.953267366870726,41.43275546991046,41.640961170013824,2525746
1243,2012-10-19,41.43276596069336,41.81447572309912,41.29396369434513,41.64097171351445,3153069
1244,2012-10-22,41.155155181884766,41.3633609031065,40.929600944976535,41.10310492822852,4657141
1245,2012-10-23,40.75608444213867,41.17249105007226,40.704029497876064,40.99898712011777,3935245
1246,2012-10-25,40.49583435058594,40.94694275047695,40.28762866348393,40.87753928591095,12050023
1247,2012-10-29,39.88856506347656,40.09676601556077,39.61095594970536,39.61095594970536,2123473
1248,2012-10-30,39.28131103515625,40.0273795805199,39.14250878886917,39.940627588265876,2570824
1249,2012-10-31,39.55890655517578,39.732410490009045,39.22924954965212,39.4374528594734,1852024
1250,2012-11-01,40.58259582519531,40.73874659711746,40.01002887502283,40.01002887502283,4524439
1251,2012-11-02,40.94695281982422,41.05105333567679,40.63464656566935,40.808150563155074,4726469
1252,2012-11-05,40.617286682128906,40.94694610593786,40.53053469761038,40.91224437081117,3632141
1253,2012-11-06,41.519508361816406,41.60626034654257,40.426434295586,40.84284570491015,4718509
1254,2012-11-07,41.640960693359375,41.84916639107946,41.29395276602465,41.46745672969201,4694784
1255,2012-11-08,41.241905212402344,41.39805596594589,41.01635098621952,41.276606948721984,3005197
1256,2012-11-09,41.48481369018555,41.95327542879065,41.085755433817205,41.18986065717233,5518512
1257,2012-11-12,41.640960693359375,41.90121663886042,41.51950697747297,41.51950697747297,5986709
1258,2012-11-15,41.606258392333984,41.74506062005716,41.172498489076474,41.32865393688765,11277862
1259,2012-11-16,41.32866287231445,41.62362061161988,41.05105365025169,41.571565646697536,7952790
1260,2012-11-19,41.6583137512207,41.77976748035541,41.18985676349603,41.32865900825137,4682624
1261,2012-11-20,42.36967849731445,42.49113221381783,41.67566263911949,41.69301115293586,5826060
1262,2012-11-21,41.6756477355957,42.491117018676114,41.415391881842034,42.36966334560549,8050611
1263,2012-11-22,41.32866287231445,41.86652338600296,41.18986061458166,41.72772112827017,3266009
1264,2012-11-23,41.5542106628418,41.987970592378836,41.24190445489441,41.467458676934385,2809752
1265,2012-11-26,41.77976608276367,41.84916955611807,41.311304404112946,41.64096384265146,2935121
1266,2012-11-27,41.13780975341797,41.97063279608849,41.03370922638298,41.81447729893835,7105541
1267,2012-11-29,40.91225051879883,41.31130876623227,40.56524252857895,41.12045625425017,15583782
1268,2012-11-30,40.91225051879883,41.24190999214655,40.704044783347484,41.01635573982305,9986088
1269,2012-12-03,41.27660369873047,41.32865394581337,40.79078884170019,40.998994536628,5791740
1270,2012-12-04,41.79711151123047,41.98796396747529,41.1898477056933,41.2765996779129,8486828
1271,2012-12-05,41.69301986694336,42.0747296100487,41.29396160639574,41.90122560923693,7991825
1272,2012-12-06,41.6583137512207,41.84917095603145,41.172503541278644,41.81446921819343,3888336
1273,2012-12-07,41.18984603881836,41.79710981978071,40.98164037259788,41.745054873278946,3172271
1274,2012-12-10,41.13780975341797,41.34601551408559,40.94695721832127,41.22456176147968,2674532
1275,2012-12-11,40.773441314697266,41.363356680166056,40.70403784584342,41.293953211312214,5034484
1276,2012-12-12,40.68668746948242,41.0683971175131,40.53053202500748,40.92959489275542,6283865
1277,2012-12-13,41.03369903564453,41.20720300867815,40.80814481202012,40.912245313201694,7727857
1278,2012-12-14,40.33968734741211,41.016354795399074,40.16618335629719,41.016354795399074,6097530
1279,2012-12-17,40.374393463134766,40.66935122131999,40.062087186596436,40.35704023818417,3910978
1280,2012-12-18,40.634639739990234,40.9122442066974,40.2876318033081,40.59993800500275,4553554
1281,2012-12-19,40.32234573364258,40.842857796092765,39.99268621145168,40.79080282456952,6136261
1282,2012-12-20,40.18352127075195,40.565230891813925,40.07942078618766,40.565230891813925,2121800
1283,2012-12-21,39.801822662353516,40.1661791226517,39.73241919058411,40.11412887212288,3053451
1284,2012-12-24,39.69771957397461,40.23558474241041,39.50686707631474,39.83652181832694,2156093
1285,2012-12-26,40.0100212097168,40.3223321069213,39.76711848661975,39.83651724753482,2963625
1286,2012-12-27,39.36806106567383,40.252931813230866,39.246609694549235,40.02737758592928,7464142
1287,2012-12-28,39.385414123535156,40.044728327146615,38.96900502897537,39.6977203561304,6441596
